stadiumId,tenantId,teamName,league,conference,conferenceAbbreviation,division,city,state,country,stadiumName,encompassingFacility,nonCorporateName,shortName,nickname,formerNames,surface,roof,constructionCost,renovations,artificialCapacity,capacity,openingDate,firstUsedDate,lastUsedDate,closingDate,active,activeForTeam,visited,visits,logoUrl,markerSizeX,markerSizeY,positionLat,positionLng,imageWithFans,imageEmpty,imageFacade,imageAerial,primaryFieldImage,primaryPerspectiveImage
att-center-san-antonio-2002,SanAntonioSpurs,San Antonio Spurs,NBA,Western Conference,Western,Southwest,San Antonio,TX,USA,AT&T Center,,,,,SBC Center (2002-2006),,Arena,186000000,,,18418,2002,2002,,,True,True,False,0,https://i.imgur.com/uk8j0ZN.png,44,20,29.4273377414895,-98.436842944331,https://i.imgur.com/r4MpNCL.jpg,https://i.imgur.com/GVbmwK8.jpg,https://i.imgur.com/zaz1BXh.jpg,https://i.imgur.com/8cwCuYL.jpg,https://i.imgur.com/GVbmwK8.jpg,https://i.imgur.com/zaz1BXh.jpg
capital-one-arena-dc-1997,WashingtonWizards,Washington Wizards,NBA,Eastern Conference,Eastern,Southeast,Washington,DC,USA,Capital One Arena,,,,,MCI Center (1997-2006) --- Verizon Center (2006-2017),,Arena,260000000,,,20356,1997,1997,,,True,True,False,0,https://i.imgur.com/tUm0e1n.png,32,32,38.8984346744421,-77.0202667159807,https://i.imgur.com/SLu20Ml.jpg,https://i.imgur.com/AIwQRP4.jpg,https://i.imgur.com/UOpn3jV.jpg,https://i.imgur.com/sMjr6uX.jpg,https://i.imgur.com/AIwQRP4.jpg,https://i.imgur.com/UOpn3jV.jpg
rocket-mortgage-fieldhouse-cleveland-1994,ClevelandCavaliers,Cleveland Cavaliers,NBA,Eastern Conference,Eastern,Central,Cleveland,OH,USA,Rocket Mortgage Fieldhouse,,,,,Gund Arena (1994-2005) --- Quicken Loans Arena (2005-2019),,Arena,100000000,,,19432,1994,1994,,,True,True,False,0,https://i.imgur.com/nRWEAv3.png,26,38,41.4967563109544,-81.6875853331148,https://i.imgur.com/uFcOQta.jpg,https://i.imgur.com/nS4s5mi.jpg,https://i.imgur.com/SttwMoR.jpg,https://i.imgur.com/R9Yqffg.png,https://i.imgur.com/nS4s5mi.jpg,https://i.imgur.com/SttwMoR.jpg
little-caesars-arena-detroit-2017,DetroitPistons,Detroit Pistons,NBA,Eastern Conference,Eastern,Central,Detroit,MI,USA,Little Caesars Arena,,,,,,,Arena,862900000,,,20332,2017,2017,,,True,True,False,0,https://i.imgur.com/JeYvjAk.png,32,32,42.3412929035688,-83.0547737754243,https://i.imgur.com/Q1lxQxB.jpg,https://i.imgur.com/6olszyx.jpg,https://i.imgur.com/Xl6b8Ac.jpg,https://i.imgur.com/o1xkL9g.jpg,https://i.imgur.com/Q1lxQxB.jpg,https://i.imgur.com/o1xkL9g.jpg
paycom-center-okc-2002,OklahomaCityThunder,Oklahoma City Thunder,NBA,Western Conference,Western,Northwest,Oklahoma City,OK,USA,Paycom Center,,,,,Ford Center (2002-2010) --- Oklahoma City Arena (2010-2011) --- Chesapeake Energy Arena (2011-2021),,Arena,89200000,,,18203,2002,2008,,,True,True,False,0,https://i.imgur.com/ZEI0lYy.png,31,34,35.4636256651055,-97.5144915295438,https://i.imgur.com/lQ9WnHO.jpg,https://i.imgur.com/JaBtir5.jpg,https://i.imgur.com/2fGkSRz.jpg,https://i.imgur.com/uETjpEx.jpg,https://i.imgur.com/JaBtir5.jpg,https://i.imgur.com/uETjpEx.jpg
footprint-center-phoenix-1992,PhoenixSuns,Phoenix Suns,NBA,Western Conference,Western,Pacific,Phoenix,AZ,USA,Footprint Center,,,,,America West Arena (1992-2006) --- US Airways Center (2006-2015) --- Talking Stick Resort Arena (2015-2020) --- PHX Arena (2020-2021),,Arena,89000000,67000000 (2003),,17071,1992,1992,,,True,True,False,0,https://i.imgur.com/bWHNI4r.png,30,30,33.4460503081091,-112.070663860266,https://i.imgur.com/PWCCFSB.jpg,https://i.imgur.com/EFQSSDr.jpg,https://i.imgur.com/E1GqwhE.jpg,https://i.imgur.com/OlGubRr.jpg,https://i.imgur.com/EFQSSDr.jpg,https://i.imgur.com/OlGubRr.jpg
staples-center-los-angeles-1999,LosAngelesLakers,Los Angeles Lakers,NBA,Western Conference,Western,Pacific,Los Angeles,CA,USA,Crypto.com Arena,,,,,Staples Center (1999-2021),,Arena,375000000,,,18997,1999,1999,,,True,True,False,0,https://i.imgur.com/jdgPMTJ.png,46,30,34.0432575129079,-118.266567456557,https://i.imgur.com/iPtTDiR.jpg,https://i.imgur.com/o6P0LVO.png,https://i.imgur.com/SBh7GJb.jpg,https://i.imgur.com/SGQHlFZ.jpg,https://i.imgur.com/o6P0LVO.png,https://i.imgur.com/SBh7GJb.jpg
wells-fargo-center-philadelphia-1996,Philadelphia76ers,Philadelphia 76ers,NBA,Eastern Conference,Eastern,Atlantic,Philadelphia,PA,USA,Wells Fargo Center,,,,,CoreStates Center (1996-1998) --- First Union Center (1998-2003) --- Wachovia Center (2003-2010) ,,Arena,210000000,,,20478,1996,1996,,,True,True,False,0,https://i.imgur.com/7O6QN3f.png,32,32,39.901448398226,-75.1712177545899,https://i.imgur.com/ljeMDFa.jpg,https://i.imgur.com/E4XMLEu.jpg,https://i.imgur.com/ESdQvTT.jpg,https://i.imgur.com/WXjxUz9.jpg,https://i.imgur.com/E4XMLEu.jpg,https://i.imgur.com/WXjxUz9.jpg
td-garden-boston-1995,BostonCeltics,Boston Celtics,NBA,Eastern Conference,Eastern,Atlantic,Boston,MA,USA,TD Garden,,,,The Garden,Shawmut Center (1995) --- FleetCenter (1995-2005) --- TD Banknorth Garden (2005-2009) ,,Arena,160000000,,,19156,1995,1995,,,True,True,False,0,https://i.imgur.com/Kd6spYe.png,31,34,42.3664278626175,-71.0616417465882,https://i.imgur.com/9rWaoHK.jpg,https://i.imgur.com/Ykk4dWQ.jpg,https://i.imgur.com/cpguBdl.jpg,https://i.imgur.com/wnTO315.jpg,https://i.imgur.com/Ykk4dWQ.jpg,https://i.imgur.com/wnTO315.jpg
state-farm-arena-atlanta-1999,AtlantaHawks,Atlanta Hawks,NBA,Eastern Conference,Eastern,Southeast,Atlanta,GA,USA,State Farm Arena,,,,,Philips Arena (1999-2018),,Arena,213500000,192500000 (2017-2018),,16600,1999,1999,,,True,True,False,0,https://i.imgur.com/cF9mqtf.png,32,32,33.7574942390312,-84.3954875528646,https://i.imgur.com/RNYuuS5.jpg,https://i.imgur.com/9PoiIeu.jpg,https://i.imgur.com/OARrEEn.jpg,https://i.imgur.com/LqRqFVc.jpg,https://i.imgur.com/9PoiIeu.jpg,https://i.imgur.com/LqRqFVc.jpg
amway-center-orlando-2010,OrlandoMagic,Orlando Magic,NBA,Eastern Conference,Eastern,Southeast,Orlando,FL,USA,Amway Center,,,,,,,Arena,480000000,,,18846,2010,2010,,,True,True,False,0,https://i.imgur.com/My3TLuF.png,34,25,28.5394664367138,-81.3833599756902,https://i.imgur.com/2z016T4.jpg,https://i.imgur.com/8LIVMvJ.jpg,https://i.imgur.com/rjDM3gR.jpg,https://i.imgur.com/W43eplw.jpg,https://i.imgur.com/2z016T4.jpg,https://i.imgur.com/W43eplw.jpg
staples-center-los-angeles-1999,LosAngelesClippers,Los Angeles Clippers,NBA,Western Conference,Western,Pacific,Los Angeles,CA,USA,Crypto.com Arena,,,,,Staples Center (1999-2021),,Arena,375000000,,,18997,1999,1999,,,True,True,False,0,https://i.imgur.com/v03K0v9.png,34,26,34.0432575129079,-118.266567456557,https://i.imgur.com/7sbmjUE.jpg,https://i.imgur.com/dFgT2Hu.jpg,https://i.imgur.com/SBh7GJb.jpg,https://i.imgur.com/SGQHlFZ.jpg,https://i.imgur.com/dFgT2Hu.jpg,https://i.imgur.com/SBh7GJb.jpg
fiserv-forum-milwaukee-2018,MilwaukeeBucks,Milwaukee Bucks,NBA,Eastern Conference,Eastern,Central,Milwaukee,WI,USA,Fiserv Forum,,,,,,,Arena,1200000000,,,17500,2018,2018,,,True,True,False,0,https://i.imgur.com/lNseYPb.png,29,36,43.0452526767209,-87.9169463195857,https://i.imgur.com/fXsU6kr.jpg,https://i.imgur.com/NF0pEli.jpg,https://i.imgur.com/samzPfO.jpg,https://i.imgur.com/TcJdxo5.jpg,https://i.imgur.com/NF0pEli.jpg,https://i.imgur.com/samzPfO.jpg
target-center-minnesota-1990,MinnesotaTimberwolves,Minnesota Timberwolves,NBA,Western Conference,Western,Northwest,Minneapolis,MN,USA,Target Center,,,,,,,Arena,104000000,,,19356,1990,1990,,,True,True,False,0,https://i.imgur.com/6wXZy5S.png,32,32,44.9795467596023,-93.2755260735123,https://i.imgur.com/9aSb0II.jpg,https://i.imgur.com/foE22VU.jpg,https://i.imgur.com/O9Y9knF.jpg,https://i.imgur.com/bWAxGQO.jpg,https://i.imgur.com/foE22VU.jpg,https://i.imgur.com/bWAxGQO.jpg
barclays-center-brooklyn-2012,BrooklynNets,Brooklyn Nets,NBA,Eastern Conference,Eastern,Atlantic,Brooklyn,NY,USA,Barclays Center,,,,,,,Arena,1000000000,,,17732,2012,2012,,,True,True,False,0,https://i.imgur.com/k9f828W.png,28,37,40.6828417433703,-73.9746645834083,https://i.imgur.com/UBfLHaN.jpg,https://i.imgur.com/kNUXYJh.png,https://i.imgur.com/vpZau5c.jpg,https://i.imgur.com/avZdOSr.jpg,https://i.imgur.com/UBfLHaN.jpg,https://i.imgur.com/avZdOSr.jpg
scotiabank-arena-toronto-1999,TorontoRaptors,Toronto Raptors,NBA,Eastern Conference,Eastern,Atlantic,Toronto,ON,Canada,Scotiabank Arena,,,,,Air Canada Centre (1999-2018),,Arena,251700000,,20511,19800,1999,1999,,,True,True,False,0,https://i.imgur.com/AR4e1YA.png,32,32,43.6437145234961,-79.3784980870379,https://i.imgur.com/HuACQes.jpg,https://i.imgur.com/bbbPGRa.jpg,https://i.imgur.com/QeCTgR0.jpg,https://i.imgur.com/PHPHIxL.jpg,https://i.imgur.com/HuACQes.jpg,https://i.imgur.com/PHPHIxL.jpg
golden1-center-sacramento-2016,SacramentoKings,Sacramento Kings,NBA,Western Conference,Western,Pacific,Sacramento,CA,USA,Golden 1 Center,,,,,,,Arena,558200000,,,17608,2016,2016,,,True,True,False,0,https://i.imgur.com/yF2kieQ.png,45,29,38.580347060371,-121.499241777357,https://i.imgur.com/axh9vvg.jpg,https://i.imgur.com/UDnkioa.jpg,https://i.imgur.com/mScBFv7.jpg,https://i.imgur.com/tzodblZ.jpg,https://i.imgur.com/axh9vvg.jpg,https://i.imgur.com/tzodblZ.jpg
highmark-stadium-buffalo-1973,BuffaloBills,Buffalo Bills,NFL,AFC,AFC,East,Buffalo,NY,USA,Highmark Stadium,,Ralph Wilson Stadium,,The Ralph,Rich Stadium (1973-1997) --- Ralph Wilson Stadium (1998-2015) --- New Era Field (2016-2019) --- Bills Stadium (2020-2021),Artificial turf,Open,22000000,,,71608,1973,1973,,,True,True,False,0,https://i.imgur.com/4oVSove.png,37,24,42.7740144669014,-78.7862641987028,https://i.imgur.com/wUgj4nS.jpg,https://i.imgur.com/cxI7BJ1.jpg,https://i.imgur.com/ryfuiTf.jpg,https://i.imgur.com/WTl9j3f.jpg,https://i.imgur.com/wUgj4nS.jpg,https://i.imgur.com/WTl9j3f.jpg
mile-high-denver-2001,DenverBroncos,Denver Broncos,NFL,AFC,AFC,West,Denver,CO,USA,Empower Field at Mile High,,Mile High Stadium,Mile High Stadium,Mile High,Invesco Field (2001-2011) --- Sports Authority Field (2011-2018) --- Broncos Stadium (2018-2019),Grass,Open,400900000,,,76125,2001,2001,,,True,True,False,0,https://i.imgur.com/oiNzIWl.png,42,25,39.7440957167784,-105.01957296014,https://i.imgur.com/7l3p5Xu.jpg,https://i.imgur.com/KENnTfx.jpg,https://i.imgur.com/DMkNsIa.jpg,https://i.imgur.com/xnQJzCJ.jpg,https://i.imgur.com/7l3p5Xu.jpg,https://i.imgur.com/xnQJzCJ.jpg
raymond-james-stadium-tampa-1998,TampaBayBuccaneers,Tampa Bay Buccaneers,NFL,NFC,NFC,South,Tampa,FL,USA,Raymond James Stadium,,,,,,Grass,Open,168500000,,75000,65890,1998,1998,,,True,True,False,0,https://i.imgur.com/lDvMb2z.png,34,30,27.9761438607396,-82.5025511971383,https://i.imgur.com/xYt48V4.jpg,https://i.imgur.com/veJUlJY.jpg,https://i.imgur.com/CoAob1n.jpg,https://i.imgur.com/NDQK7Fm.jpg,https://i.imgur.com/xYt48V4.jpg,https://i.imgur.com/NDQK7Fm.jpg
ford-field-detroit-2002,DetroitLions,Detroit Lions,NFL,NFC,NFC,North,Detroit,MI,USA,Ford Field,,,,,,Artificial turf,Dome,500000000,,70000,65000,2002,2002,,,True,True,False,0,https://i.imgur.com/ooTO542.png,34,26,42.3401967068871,-83.04521676378,https://i.imgur.com/Cvw1ojo.jpg,https://i.imgur.com/MGK1I3r.jpg,https://i.imgur.com/bMCRQ6x.jpg,https://i.imgur.com/FNW1z0k.jpg,https://i.imgur.com/MGK1I3r.jpg,https://i.imgur.com/FNW1z0k.jpg
